,PC1 - CVR: 59.03494%,PC2 - CVR: 79.78684%,PC3 - CVR: 86.38222%,PC4 - CVR: 90.61222%,PC5 - CVR: 93.05592%,PC6 - CVR: 95.19849%,PC7 - CVR: 96.48024%,PC8 - CVR: 97.55565%,PC9 - CVR: 98.22377%,PC10 - CVR: 98.68405%,PC11 - CVR: 99.05712%,PC12 - CVR: 99.31350%,PC13 - CVR: 99.47341%,PC14 - CVR: 99.59341%,PC15 - CVR: 99.69998%,PC16 - CVR: 99.75044%,PC17 - CVR: 99.79340%,PC18 - CVR: 99.83438%,PC19 - CVR: 99.86488%,PC20 - CVR: 99.88476%,PC21 - CVR: 99.90209%,PC22 - CVR: 99.91634%,PC23 - CVR: 99.92930%,PC24 - CVR: 99.93908%,PC25 - CVR: 99.94685%,PC26 - CVR: 99.95408%,PC27 - CVR: 99.95968%,PC28 - CVR: 99.96487%,PC29 - CVR: 99.96866%,PC30 - CVR: 99.97202%,PC31 - CVR: 99.97500%,PC32 - CVR: 99.97772%,PC33 - CVR: 99.97983%,PC34 - CVR: 99.98182%,PC35 - CVR: 99.98346%,PC36 - CVR: 99.98496%,PC37 - CVR: 99.98633%,PC38 - CVR: 99.98742%,PC39 - CVR: 99.98849%,PC40 - CVR: 99.98944%,PC41 - CVR: 99.99018%
1405.2064,-0.03458836125951247,-0.026760550844405772,-0.01240604459177561,0.041041373411539996,0.016725702129135763,0.006118072251306657,0.022154563230536897,0.011150736068642041,-0.008834277646586801,0.02293143338604039,0.07400018683959068,0.02830315125704557,0.0342965117187335,0.0632855353389338,0.0149740908171634,-0.0059086975072154095,0.007466723331256401,0.014053252036069388,0.015532335637274153,0.011837843347909292,-0.013528265256397857,0.025590465572384043,0.0003693710436630946,0.0021353982200932255,0.0018111053079012422,-0.0009747701022249771,-0.01838972045159145,-0.002387238920744812,-0.0021409091737780604,-0.021504249772001792,0.01062969262514558,0.036031388661276406,-0.014663218476524775,-0.04201734330922603,0.03785423565586409,0.012751858178082222,0.023569234243217836,0.04208505979581568,-0.012094485442691781,0.034438041763814715,-0.027412157638158182
1404.2745,-0.034579481783114034,-0.022133744387880797,-0.017624656261632028,0.03783152485857546,0.009729636386961029,0.01362098809892822,0.0076300632166468015,0.012523046165821634,-0.022164958394296573,0.017494291208453115,0.06727223372217092,0.005587043570104007,0.038993686842362485,0.045382981983113656,0.01811217295898111,-0.008261597186439245,0.020300104729866646,0.013384226097259753,0.012960355833465362,0.014012273672399853,-0.019026103522416377,0.002323759172043218,0.00658099300209194,0.031200595979750924,-0.011316490623016068,0.003838276290717036,-0.017291461718763355,0.009294455508280435,0.0006954618554059339,-0.011207736305442483,0.002820602739401031,0.07447494525417302,-0.019974525615787168,-0.013594168544395685,0.045760019194194895,-0.011222263497274816,0.0017261830292345929,-0.0061761807836139705,-0.032298619928567286,0.018926079427136092,-0.057183159601414305
1403.3427,-0.03455009320016623,-0.022501559855893128,-0.017575653636924187,0.04137220126139215,0.005111053050725721,0.011952851077920684,0.009504575183862033,-0.003182358706629208,-0.007729840830151498,0.037681844852434664,0.07869057063740749,0.004383985613598617,0.041615305250990456,0.06122354295587277,0.01502909848526195,-0.01826709416413127,0.012058079230504509,0.010406655660693797,0.0059404830896438955,0.02170698705435965,-0.04095972585144889,0.004305541411667258,0.015257880799597882,0.047774860018158775,-0.01635382246003526,0.025219294162823223,-0.004230391181390968,0.0071835445276893,0.004831575545735749,-0.007260000622456314,-0.012009682559548273,0.08393345305635923,-0.01159349198959945,-0.01950915839497324,0.03249661270393799,-0.01226276210312212,-0.03243978274947574,0.005151266484423276,-0.03832301976412845,-0.013968500786008753,-0.05506611747680773
1402.4109,-0.034845641533092706,-0.030316035833893473,-0.009322092851271115,0.04068542522421247,0.01347335980947138,0.01224630758045949,0.020657963586976403,0.0002301620475932696,0.0027442397855149112,0.0490827998664382,0.0727007491813584,0.022688197862247034,0.05015291193813353,0.07107792968082016,0.01574343656120122,-0.016046348131861357,-0.004401963628135488,0.021709905963986875,-0.008356158349103353,-0.003458584461445258,-0.023406601639188854,0.01921947816727482,0.006786618822965215,0.0396840295474354,-0.028208902971231836,0.025719422818958403,-0.018527383705333533,-0.004677330869126624,0.014510627865554682,-0.0025707189622360157,-0.006627133048698642,0.07292070316407695,-0.036152136031407066,-0.02994788985734182,0.010824433274165874,0.018872531782325813,-0.010514670573496986,0.023327162329562067,-0.04629640261383258,-0.015271023342603485,-0.05615461867268256
1401.479,-0.03540217466596596,-0.03075087909411676,-0.008464223926748247,0.03692407631621514,0.006947517624332231,0.014230733253337097,0.015213239207208507,0.004259299299149706,-0.00911085726612709,0.040572680990365324,0.07111740388934437,0.016510870903375635,0.05613249312313892,0.07643499929304944,0.012856093916744707,-0.02109721245385458,-0.011109556209818744,0.021818096604878972,-0.007670295184442564,0.01387642939423057,-0.01993524593433337,0.03166169924044534,0.00217517816002694,0.03488710634987714,-0.022311318670524015,0.03602717877162673,-0.004069254323073763,-0.002814678566635113,0.01228107271296325,-0.017370058255585075,-0.036424615338229376,0.08222696976916767,-0.0428049044047018,-0.015458874524140449,-0.018415144462623018,0.021840055199482098,0.015609758094984398,0.044860060470971665,-0.050937031928363005,-0.01892008920022382,-0.041809287005623974
1400.5472,-0.03594469444838456,-0.03270085044162467,-0.010479904310352417,0.03300035900008781,0.0017739676053268967,0.02023613837069639,0.006594216880681826,-0.005101185980249019,-0.01897690912236416,0.027166169615824663,0.07474441042518683,0.017037943893470107,0.04882318918215361,0.08707491031367792,0.012646974278393447,-0.02778880657833086,0.0033662073245280216,0.02117348167239316,0.008414029068969004,0.030443780828585003,-0.014417255011928764,0.047688752221552194,4.437795105606716e-05,0.024906120624296056,-0.014590945203756773,0.02194878268786889,0.012494373804457323,0.0031581719491644666,-0.02198530365701084,-0.025387176824813777,-0.014332409046079407,0.06171126786685745,-0.0248545469066546,-0.016268934382534708,-0.01727238391597051,0.031224282308202164,0.004208856608361863,0.02416050058801812,-0.07990044853453994,0.007356598762899578,-0.07451157279125742
1399.6154,-0.03433855458174725,-0.029826547983109034,-0.020787339527287906,0.029026260369185316,0.002739679901935101,0.01831346976266797,0.005385730284934579,-0.007427546321696797,-0.017663915618283874,0.03199108158212903,0.07454354828311109,0.021522835260567072,0.040595026336344535,0.07849164947536802,0.023346631567234277,-0.019111432689632366,0.017678637240783716,0.008626223031542576,-0.005881027096413896,0.02744857117605645,-0.03206514422252616,0.033053125480946834,-0.0003915389274874378,0.02946456305434734,-0.04037018589223973,0.02808912257594699,0.017855031103347695,0.010028275591311815,-0.051473428997614534,-0.017849644903840788,-0.025508270248961285,0.05228067164478238,-0.010105565355120874,-0.015845611542662674,-0.016899968603136313,0.039551927319883655,0.018810004884622124,0.036963427808850875,-0.06767518782821506,0.0015604247694757083,-0.06308923511391584
1398.6835,-0.03589108675107976,-0.029536044265370178,-0.015032198286435662,0.034090520582954184,0.011422031449726328,0.014545079424581431,0.009408889779332106,0.002138116058188326,-0.018460492009606484,0.028330878113135064,0.06691251638924543,0.028524129143622207,0.03902921532395263,0.06688708849698315,0.020969182754316345,-0.011657509633585254,0.01561587861312901,0.007210062084832914,0.00111957252570367,0.015766159195148875,-0.021316997294065203,0.017747593431168808,-0.005564506782351721,0.042766667961319796,-0.03424586780694836,0.039638952841492305,0.01863615149729032,0.015238633816299163,-0.009858134245709867,-0.013788603394404257,-0.06883237235783143,0.05464092755549842,0.00653318870617165,-0.02508693008564427,-0.04420091645018841,0.03366362276785847,0.023818292237611283,0.05736394368151758,-0.0606818213067453,-0.02522438241641275,-0.05541998641313251
1397.7517,-0.03763739239392178,-0.03449517547364508,-0.0040027207110372,0.030932162999762428,0.011282987171396952,0.02250268714085927,0.0056606025476385715,0.004023101167283417,-0.020296096748636073,0.02283826858257838,0.0466527597070304,0.014848369197370617,0.040937416443440046,0.06801490456638097,0.03150869149318482,-0.010625108376940931,0.013606008691386897,0.020713811367463177,0.016657177685534007,-0.017413664815293894,0.023469060123438017,0.03027838824850945,-0.014351448282994669,0.06451298188096637,-0.029225932841415444,0.014876660058943478,0.005640130830889435,0.016500447315358532,0.007271276157949861,-0.000981888750909889,-0.03505344021155966,0.03690889082983822,-0.021895782287174988,-0.0465658959448426,-0.01284385271297799,0.038673101343528346,0.02010452691845098,0.06210241244130043,-0.04371491875037335,0.001555549768168229,-0.08762379737661559
1396.8199,-0.03658187872033676,-0.03713696556949415,-0.011771558294965,0.027794636297202864,0.010197652153724326,0.021134813882088033,0.01389634587429022,0.005569477484214299,-0.011283734018127742,0.031175368380574966,0.045248422994379776,0.015794707147529646,0.024669811838264447,0.0637050506590844,0.038218135460755885,-0.006917249914636898,-0.00018309556223305122,0.02076796715955665,0.008887669329851761,0.0017816668426504972,0.022634999199332942,0.035194489029177954,-0.006543489746656055,0.0575285969244336,-0.02914364692587396,-0.007809884927926758,0.01307578972589155,0.006729610251459747,-0.004206727782163707,-0.005159923193215459,-0.01385738096693053,0.009211060912516809,-0.04267006906009717,-0.06123435519531671,0.008119212904712613,0.02601641124044399,0.049315106524477424,0.06593127610874014,-0.049813635221580825,0.017150143160355256,-0.0920108998346471
1395.888,-0.03434475010612068,-0.0329437770382373,-0.01404836990153168,0.03322090528052181,0.008521364769002912,0.010004120181992296,0.011796333069634464,0.0008109545330059715,0.006893044042543895,0.03893628579606416,0.07851464326490161,0.026512494964288882,0.03588822345765023,0.08283941561726464,0.018651496251398534,-0.020280798030723933,-0.01749493983246021,0.028253673181063945,-0.022973045081128914,0.03022899610652234,-0.01843488518888438,0.038278531333327454,-4.976089140881133e-05,0.06322339520855945,-0.03125324213060739,0.007572741535726344,0.014784349271189021,0.012437064348286307,-0.002880141975829146,-0.02181855389996284,-0.019056325023204167,0.03603926543479339,-0.017541335359601767,-0.047052163742939225,0.005772519681342462,0.02218836117794366,0.03219305228141416,0.020043086139697196,-0.04363778682924511,-0.019386823490586836,-0.08326064078665857
1394.9562,-0.03507432164095224,-0.037287239199930676,-0.003007140837189873,0.04170378416108674,0.002812770383713762,0.008630832561996092,0.012399749359089222,-0.0059989082607346585,0.00500716583260737,0.05150957481288384,0.07905819668810951,0.03808448076046244,0.05176264032372876,0.09390855222637864,0.011795190772762913,-0.015173668056347026,-0.02599458875798198,0.030531772664508818,-0.002583724861945891,0.01618914159886527,-0.0043389317542703535,0.044399537222201815,-0.002354213682016368,0.0860426463880755,-0.019983069180099844,0.04036370403857437,0.027789231833340273,0.024427786812768148,0.04022746084667552,0.0030474438026901205,-0.043848745620746254,0.03584845101548244,-0.021064903969297163,-0.060140752849557194,-0.015334049683918192,0.029534672090980114,0.041156643691789445,0.014097424630361457,-0.07358131271249983,-0.04106311687848613,-0.07233792890692015
1394.0244,-0.03505287756091642,-0.034298220423746625,-0.013443286935345484,0.03307092525560612,-0.010371075720978892,0.018292880050678147,0.006445836581518769,-0.006128138254979074,-0.022263408034111053,0.04148745410051608,0.06229660068074349,0.011781645906061487,0.055470342866370724,0.07886637632816128,0.024406299623532173,-0.01779835453474624,-0.025695300640270462,0.022932376932791255,-0.005019638593420694,0.0234935347957601,0.0029678019818331638,0.0344426627780371,-0.00036607461122204783,0.08065263278250309,-0.00870212181390832,0.03320829996543194,0.05267355025635501,0.017774486903744908,0.04115806808959103,0.002483258354677786,-0.022381011471011646,0.0036239123513823624,-0.02849935104758187,-0.05704809059564604,-0.021962922170792706,0.028632312675640887,0.061513324730265585,0.0355717782261668,-0.05378624618825463,-0.02052853243330498,-0.06235413032774024
1393.0925,-0.03311654217398651,-0.032073361154936524,-0.01726351330452642,0.02525707044459547,0.0028255201360063405,0.013239073375494036,0.004424235187075151,-0.010327088102722596,-0.015801401905048012,0.032228769089221905,0.06828855513247223,0.005177533277906003,0.04603343079325796,0.06828272090397126,0.032904573268279565,-0.011772715652777191,-0.021050535205148758,0.013926721811200648,-0.005822245597257725,0.03589454415503652,0.006530705687203236,0.03804054745599806,-0.01311379774802516,0.07080880000484532,-0.0086227520114137,0.02195317311565164,0.03556595270471828,0.006103994210862573,0.01585004235974187,-0.016108101991639503,-0.033441100236146264,0.012864514717436545,-0.007184836888593965,-0.061746691671781574,-0.02779139020311899,0.025363027366205736,0.02405236218140213,0.034742501583972095,-0.024882827597758093,-0.0017204032678813925,-0.06326782264949526
1392.1607,-0.033210608856226426,-0.028475470884691694,-0.022311785133632522,0.02520219673302987,0.01593530196479319,0.009683259355367457,0.015025198641919637,-0.012112418485419208,-0.006128908772632606,0.038138268071754564,0.06716757340773996,0.0027792775122823005,0.039589630327582524,0.04146557683285258,0.028678415650878412,-0.009106983297386137,-0.032969985568728585,0.00923500705860103,-0.018270328330587646,0.01704686947521404,0.022841595752127405,0.029671843407649882,-0.007392864695518273,0.06296616361517289,-0.006628419032917247,0.016188316384576747,0.04008046724187452,0.006248791693027219,0.009191661031467289,-0.010852708110611658,-0.03768210085128532,-0.0007764617937311545,0.012848565588301554,-0.059640808481666696,-0.006447007380432785,0.010238964187819532,0.03558516058734974,0.030149990931181776,-0.0002189148010121855,-0.0017291689848856454,-0.03130475296021472
1391.2288,-0.035832327794678064,-0.025311331480448868,-0.03227974648175844,0.02690950762121262,0.016697220374043774,0.020723055444087625,0.017598246591437838,-0.005661481446657649,-0.02063157658546262,0.02065027282853573,0.05804200985727292,0.00717302969543281,0.04876330178158947,0.012947880317554727,0.02262456867672302,-0.02264388942473452,-0.0326070903431528,0.01177273182177031,-0.010604921008818992,-0.0020827102617858306,0.052160045689413445,0.030108817704683988,-0.01815396343698439,0.06661314906038293,-0.014434531954497863,0.003367030371747002,0.035157775730621565,0.0053905354817834535,0.017186023000252237,0.00335718586046498,-0.025800684250408056,0.005739469932784628,0.01472203812717398,-0.053248791119261105,0.021215949315870872,-0.009809119453726539,0.045893208275216306,0.016587007142919247,-0.001931902905809563,-0.00966699716686272,-0.015375993453571124
1390.297,-0.037206207701659055,-0.02795428755945999,-0.03465994085458096,0.03004108376254032,0.01344129352924504,0.02485941520890271,0.013692229365707033,-0.0057330238403836414,-0.024044043021363898,0.019489844547746098,0.060968820629014514,0.025513662246826364,0.05206360145086938,0.027042785110512856,0.018922644142440374,-0.024618321625046364,-0.026874435057617958,0.006427891670919744,-0.006597331426199173,-0.0030319783173438286,0.04580950348363131,0.01908443096565788,-0.022987345798778425,0.08249184224253951,-0.015274097634026434,0.012622219659545634,0.032335738409661766,0.011899134035625637,0.02192409566460812,0.018882334948808713,-0.024928559843819847,0.01063956140238595,0.03351833726723816,-0.05804784033806097,0.014345840885441052,-0.0021857747056354924,0.03732855856110065,-0.016472337211596116,-0.009735060445303046,-0.019350472435231632,-0.019155529417054416
1389.3652,-0.036018489968245304,-0.03053087254290514,-0.024850560029014552,0.03231703615659573,0.010909399362456457,0.0194630242913017,0.006175584875529338,-0.003224648879208897,-0.012907547639852612,0.0367951326604876,0.06489877270453856,0.019939616193548813,0.04207207282589,0.04739928453144994,0.019261028654551437,-0.015027073959445119,-0.03197802680631819,0.021624939758228937,-0.02397361610258163,0.00223815796160911,0.041962000574733024,0.020292859693857173,-0.029606751874038398,0.0975703974721114,-0.04227804655497319,0.020254194668528274,0.037554570888245424,0.022900384877815535,0.01722529789033196,0.02348306385221495,-0.03871925485989988,0.005282903184831311,0.017750633618761884,-0.07766311366765902,-0.005103477870702437,0.01185117268323654,0.04495122736006953,-0.01637073083471716,0.026329337346188746,-0.020910617330657466,-0.008806947010182633
1388.4333,-0.03674010180494223,-0.031685249224618316,-0.026912196477994303,0.02648917932104796,0.008698731984016583,0.02646257323582165,0.0018217328922821025,-0.0147412079737455,-0.024334569692806313,0.033817856841725114,0.05578051588844412,0.009299114809888319,0.05347656683200289,0.03702548992285599,0.02723316954598602,-0.016467382791985466,-0.046314798465021366,0.026142468271343255,-0.02184414649276509,0.0028057768953838142,0.0550649489206359,0.01387941083730234,-0.02541840842465935,0.07394710432456442,-0.03139081523212048,0.014664154317472573,0.034284330312146116,0.019605359138598188,0.02551869567796274,0.01559142692619693,-0.03239586403027005,0.023035029528568365,0.022437422164922016,-0.07041873686134358,-0.009152973753698551,0.0023275835593084605,0.03446344766699211,0.005271884475861644,0.0001760874690829775,-0.016998008341817424,0.014450224048345705
1387.5015,-0.03695093410818541,-0.03229727629020758,-0.036648279272440215,0.01681903336167641,0.013829782774606595,0.033105446654497724,0.0020660032817874244,-0.01009051703181588,-0.03950156858283625,0.013173411972747028,0.040140799664679976,0.011669322551842738,0.0445014728550127,0.012629777178243887,0.03901183260295766,0.00023566990798989435,-0.043109840603197926,0.007054105497274991,-0.01817380893842059,-0.012577870392820201,0.07676926411939287,0.014873551426908665,-0.03663916109316564,0.07779835104311343,-0.007796554784579537,-0.0007128827055730048,0.01891792017849708,-0.003609311517313473,0.01712354148911699,0.022238685646461667,-0.0009360189909312361,0.00875517434889535,0.03650431941505569,-0.0597760630686681,-0.011203431317549287,0.002048755061986134,0.03406138491194814,-0.006078053457209673,-0.017921255740742374,-0.010656576694976447,0.002829665831962954
1386.5697,-0.03738826388799081,-0.03489066159581696,-0.03295637884382664,0.01595276382777362,0.016581103147879125,0.024493819298361433,0.0052803602823776686,0.012357358881026601,-0.02095975704845819,0.00596896138889332,0.03876387072016091,0.0063472465142496185,0.021614891261594625,0.009127151043497568,0.038805237115945634,0.0022136592491103064,-0.04986269317761648,0.018250590953709542,-0.022683328453948746,-0.008794367262590204,0.08881783583794955,0.021732079379905667,-0.038702092920072706,0.1175606305942485,-0.03301394332140418,-0.028573293362322342,0.009552096788366469,-0.01196966924555249,0.02091746802430784,0.045509308064191616,0.003537821499114213,0.018187541458804052,0.016249874200180946,-0.06348257338257017,-0.009579304011697877,0.0012007163931253674,0.014883781725916869,-0.038202499710500264,0.024318443744523337,-0.00509352891227597,-0.017166487156032265
1385.6378,-0.03718375305196702,-0.0291188836074176,-0.0333214154443837,0.018373201876570436,0.02261087010704475,0.015884607830415946,0.010989031329965664,0.0009119935845830697,-0.001802761670244209,0.021410519542599225,0.053957669565618094,0.005349937459210769,0.018882473042305423,0.012219480213671696,0.030044948734022747,-0.0040825719727570695,-0.06227101157417205,0.01544841224228782,-0.039706184953347226,-0.01229306745546617,0.07296396357064394,0.03317976582119415,-0.028655964385685108,0.11257515429059865,-0.031160854242233582,-0.017585590993218044,0.019881873607815032,-0.0007904583369910615,0.025891218629760297,0.03624361323075646,-0.014470787206504016,0.019103877031481278,0.007312614940083126,-0.054759059738251875,0.007876275563662292,-0.018824484543796333,-0.009762389382831237,-0.02308616685981716,0.06233049931134484,-0.012140877137287792,0.004315460575464027
1384.706,-0.03695239793548745,-0.02946806126850695,-0.03950226817001886,0.01816640851939119,0.023466608060990154,0.027153381168324865,0.016325482608027277,-0.007303297775084398,-0.013729807928363797,0.025081075686434147,0.05218743165368533,0.019721175361773025,0.033558391265238456,-0.0008814648834444428,0.028188022998319472,-0.014804323344802774,-0.060349398464180394,0.0023311088633065015,-0.026797918001381923,-0.03839518576741796,0.07780298187952774,0.036461673391227856,-0.05096083841244085,0.08428298840405919,-0.013224207430557694,-0.010701073538558838,0.03032033694523198,-0.0060199031668701245,0.025487688378582528,0.017441441073969822,0.004763681982434205,-0.00519486805206244,0.002423154709134137,-0.0524193766103632,0.02926203029465693,-0.023575560922123703,-0.001692272629578544,-0.030156737684869456,0.032596872265592367,-0.0022188055292495404,0.013974898760120343
1383.7742,-0.03776464242261922,-0.03299286590986388,-0.030314780942715044,0.00971226379504909,0.02360203922230158,0.027631865350183624,0.011929261528520781,-0.00024741959031157,-0.0181818380133832,0.013911317856268403,0.043288744210822766,0.011716634101624775,0.034181657617968736,0.00021229334295780843,0.03262047121062867,-0.0013121545656779394,-0.06906162055456078,0.0065488769286397245,-0.02077118814230461,-0.03966898066605067,0.10427853279211331,0.04575244075813575,-0.06596303177780385,0.08942620324575122,-0.009223741273199108,-0.02072191575980941,0.02351254575326305,-0.015180315440618446,0.028555651176580037,0.031711555045773034,0.0076822795414212405,-0.0019083060328913591,-0.006605128468284302,-0.027037419911871363,0.0291977863104149,-0.02647794508458232,-0.014439681737250843,-0.05293032140052265,0.03303963589550028,-0.01054857935482249,0.01782549688604181
1382.8423,-0.03604720204289379,-0.03679824274521069,-0.02326193113065448,0.01088761026871685,0.029902218445384116,0.02110296823813956,0.004808894270038323,5.473127270710996e-05,-0.00939506789129519,0.016879093000333596,0.045994461078523265,0.017996713484348472,0.013421882132975512,0.01633424375712235,0.031536954221940444,0.007237515603964596,-0.07312433388661635,0.013097822681360945,-0.03592660777251022,-0.03368916212667704,0.1163577117241552,0.03474747689137776,-0.046744311556011685,0.08431788590707388,-0.029542589207708792,-0.027070356291727445,0.019849098056352387,-0.019324434735068494,0.005512598474710115,0.03803906531615528,0.015304527421372076,-0.003594071063111091,0.011493889447762983,-0.020064562209761494,0.02670927489407587,-0.028717805257628848,-0.025765923032254168,-0.09748412146621485,0.04332664317446434,-0.010013554515955807,-0.008791156007413078
1381.9105,-0.03442845344400804,-0.03472852769710746,-0.03183733015938681,0.012083117200045894,0.014810817600267898,0.017175803865568978,0.00424538529497981,-0.011834212413515519,-0.006241506816567276,0.023299827628018525,0.058824444545683106,0.01219357002148539,0.030134490738236184,0.010241058147356078,0.025155201679803296,-0.009010616114066197,-0.07161824201765082,0.0013406780776077172,-0.04785115915264104,-0.02051539549549012,0.10509159689811942,0.032772408270134015,-0.04046910994660216,0.08709217729843018,-0.046547018126698626,-0.016023769675119533,0.013618395430429307,-0.022690191579934675,0.0009632457165496786,0.062220031969324865,0.011961387375452883,0.018573539082719616,0.005660828499725501,-0.017600413972319245,0.008794923119428822,-0.026847692239442087,-0.009763347806917516,-0.06807259282265488,0.04348562642824168,-0.02070289425155921,0.019536706492951885
1380.9787,-0.03662136376483175,-0.03278084263631288,-0.03334296802095863,0.011498784242596417,0.0191986051301719,0.025035593865786923,0.002874093814816948,-0.01615991871537238,-0.018522878472043973,0.0050248543850470485,0.05563366147544425,0.01430945188162145,0.04595082173118538,0.0007397367172506755,0.021216123865824096,-0.013721518094097582,-0.05889488987685111,0.005207129483121111,-0.04533065259501523,-0.007108353295893435,0.10263462909570883,0.018707132782849682,-0.05575331622413288,0.06751167342547895,-0.02670373475591601,-0.0240185713320192,0.003968637902374342,-0.025436351760438288,0.022558950403132005,0.03220546273173076,-0.00510416041630572,0.030025897963575215,0.021457735412732565,-0.004199890574560095,0.003206044889547207,-0.04018633823253981,-0.0026456835389978743,-0.04846248582285019,0.02856764876419407,-0.03493417687795748,0.04847204177570773
1380.0468,-0.03786613255107528,-0.03645558060886754,-0.033910556523019234,0.0028666731271632497,0.027316017262127946,0.03180532378299478,-0.0014886674898801362,-0.002720480682196271,-0.029709662478446947,-0.021769346561621106,0.029023740030033912,0.014214274803143044,0.020397889923454076,0.0018101804159519326,0.03572433221028703,0.00012791808496921174,-0.031128317117863753,0.008746548425693059,-0.0345926051661693,-0.02702710542537732,0.12497734430516091,0.001246432976076642,-0.06270229260475066,0.04752777200023739,-0.018709110990452547,-0.04790783754884728,0.011768022151274076,-0.04512518941967575,0.0036098618527731514,0.01852868826262703,-0.007590974905117588,-0.008547681371704061,0.024177001195532236,0.008066645216872271,0.021207184684636417,-0.054115957471270966,0.005706444469535027,-0.03250676392883472,0.036868630574843575,-0.0060509117991358235,0.0420325317092553
1379.115,-0.036161729696646376,-0.04445354735489423,-0.035519389010598326,-0.007208517107812282,0.015815904846087057,0.022544543358367634,-0.0018243608170377178,0.00465545911059742,-0.01747738257311127,-0.024753429562601337,0.02123460696859764,0.012883540305474336,0.006803382123702717,0.015059578286820731,0.05400937349080984,0.015434580834796978,-0.019438541568018008,0.002134512762550646,-0.029025006906642264,-0.02692412634895585,0.10817506447354831,-0.008708566797290913,-0.04562652003054085,0.03858630528020358,-0.024849982595694202,-0.047316794201693144,0.00047384843647300316,-0.06038933885928189,-0.006784466768987166,0.047654249393462814,0.013825356514786794,-0.020373099278041765,0.015628705926518667,0.0066503996064231794,0.022562179394552562,-0.05287695992969528,0.014926968328676652,-0.01580626146738515,0.035742043450039444,0.03202243462703744,0.05433687184762848
1378.1832,-0.036958663454447545,-0.04371287167751943,-0.034042416310849165,-0.00538729277917474,0.010957007120294031,0.02061620201263487,-0.004065589059143416,0.008619049141259048,-0.009706637728148913,-0.025278779377958853,0.037415089276223716,0.00936948661853681,0.01618565680165287,0.02098865329724117,0.021867221501175243,0.0024431538958086967,-0.04270840262057214,0.003397088643429227,-0.07012916513647074,-0.02361027018003171,0.10808579885887805,-0.01782005840042503,-0.0330592988105722,0.05472397342174888,-0.02959279706574826,-0.012618993890034312,-0.0025921799908063723,-0.04195313001365003,0.021832811970568987,0.04656393940818957,0.008217049333051143,-0.0024631205175876187,0.01960991032224649,0.030588430002667834,0.011894971439956778,-0.03434028321046266,-0.010345154579500632,-0.03441081894492736,0.04472145606567647,-0.0017968555914463006,0.05442744157079964
1377.2513,-0.038102527394515,-0.041674903273960937,-0.03212769288730213,-0.0017116376130697738,0.007749549626353677,0.026246924104050662,0.0006989026473081377,-0.0031285569270755606,-0.022840070292377484,-0.018842051808479404,0.03759381456670407,0.0070855503992716465,0.03253119323616031,0.0119595200819368,0.010670357360495684,-0.017435517376617114,-0.04241093202462099,0.0018548581492625607,-0.0743202675453007,-0.02309676142588104,0.11761161464955389,-0.0028688722960254864,-0.025449306885443907,0.057110138840311915,-0.038800282637548034,-9.749074352783344e-05,0.020745325985958067,-0.03971650604100884,0.028721399865713673,0.03840051631605039,-0.024320756300093165,-0.007039849144468826,0.011133213732530315,0.04423329357946736,0.007358932769863424,-0.023058147508746907,0.0011704227956658066,-0.02644142747115755,0.02841812782027858,-0.02713491217001113,0.05344796345602735
1376.3195,-0.03641920616421296,-0.04536621998579523,-0.03212534901389166,-0.013226539014494998,-0.003634657382846498,0.03314451784256529,-0.012732285093950666,-0.018051462577311026,-0.04303409509138386,-0.026077494156519984,0.025553339119560557,-0.007216634124825862,0.04605925277956204,0.009529474542917141,0.030890435020501834,-0.017365857938012024,-0.033810092440976464,0.0023075737606439114,-0.05939470697095446,-0.01565931560294455,0.11415221155631051,0.009793469678819534,-0.033380608356699495,0.04039033007280786,-0.02810824570113601,-0.006437751256582753,0.029048613291308662,-0.04969737298046766,0.018725074531676496,0.009688013421686984,-0.004375552398531189,-0.02087091648012358,0.01557873517746313,0.034020084214431374,0.002568969839367736,-0.027754164589687037,-0.0040894885498457345,-0.02435484903407919,0.01611846453710896,0.0013880226174476096,0.04812875725443331
1375.3877,-0.035830696342472906,-0.042285177797676814,-0.02501761110772101,-0.0068903603252100255,-0.004223073351561861,0.02607065407209189,-0.021450881359283244,-0.023469772215360746,-0.04083387685229371,-0.01546987031815599,0.03731362130085224,-0.021817456695144094,0.042393195730524545,0.015147712033758233,0.03125642269263376,-0.005434370288294654,-0.03981418195127298,0.01244893453054838,-0.05703671514179101,-0.004181764298093152,0.1055301439172512,0.0045999751418670486,-0.020719119283674932,0.05127140577122446,-0.03730386970608098,-0.007694366706552216,0.033115572549406794,-0.05331903954517046,0.025332635975061517,0.02401489819090488,-0.01637207304719431,-0.004426577507958318,0.020253417336110146,0.05338672082461246,-0.007440261376004325,-0.01906179324487581,-0.023869943053966648,-0.023333248095596896,0.004675413436462523,-0.0012414135794298097,0.04187354006026092
